"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","dB(DirTotal) []"
10,7,90,0.6,87.8,16.1739117902149
10,7,90,0.6,87.9,16.26316366877
10,7,90,0.6,88,16.3479254439986
10,7,90,0.6,88.1,16.4282489157338
10,7,90,0.6,88.2,16.5041824805173
10,7,90,0.6,88.3,16.5757712811269
10,7,90,0.6,88.4,16.6430573433856
10,7,90,0.6,88.5,16.706079701214
10,7,90,0.6,88.6,16.7648745107879
10,7,90,0.6,88.7,16.8194751545703
10,7,90,0.6,88.8,16.8699123359054
10,7,90,0.6,88.9,16.9162141647858
10,7,90,0.6,89,16.9584062353406
10,7,90,0.6,89.1,16.996511695527
10,7,90,0.6,89.2,17.0305513094566
10,7,90,0.6,89.3,17.0605435127327
10,7,90,0.6,89.4,17.0865044611312
10,7,90,0.6,89.5,17.1084480729133
10,7,90,0.6,89.6,17.1263860650163
10,7,90,0.6,89.7,17.1403279833341
10,7,90,0.6,89.8,17.1502812272598
10,7,90,0.6,89.9,17.1562510686325
10,7,90,0.6,90,17.158240665194
10,7,90,0.6,90.1,17.1562510686325
10,7,90,0.6,90.2,17.1502812272598
10,7,90,0.6,90.3,17.1403279833341
10,7,90,0.6,90.4,17.1263860650163
10,7,90,0.6,90.5,17.1084480729133
10,7,90,0.6,90.6,17.0865044611312
10,7,90,0.6,90.7,17.0605435127327
10,7,90,0.6,90.8,17.0305513094566
10,7,90,0.6,90.9,16.996511695527
10,7,90,0.6,91,16.9584062353406
10,7,90,0.6,91.1,16.9162141647858
10,7,90,0.6,91.2,16.8699123359053
10,7,90,0.6,91.3,16.8194751545703
10,7,90,0.6,91.4,16.7648745107879
10,7,90,0.6,91.5,16.706079701214
10,7,90,0.6,91.6,16.6430573433856
10,7,90,0.6,91.7,16.5757712811269
10,7,90,0.6,91.8,16.5041824805172
10,7,90,0.6,91.9,16.4282489157338
10,7,90,0.6,92,16.3479254439986
10,7,90,0.6,92.1,16.26316366877
10,7,90,0.6,92.2,16.1739117902149
10,7,90,0.6,92.3,16.0801144418843
10,7,90,0.6,92.4,15.9817125123838
10,7,90,0.6,92.5,15.8786429506906
10,7,90,0.6,92.6,15.7708385535984
10,7,90,0.6,92.7,15.6582277335939
10,7,90,0.6,92.8,15.5407342652508
10,7,90,0.6,92.9,15.4182770079966
10,7,90,0.6,93,15.2907696028275
10,7,90,0.6,93.1,15.1581201402407
10,7,90,0.6,93.2,15.020230796296
10,7,90,0.6,93.3,14.8769974333047
10,7,90,0.6,93.4,14.728309161178
10,7,90,0.6,93.5,14.5740478549169
10,7,90,0.6,93.6,14.4140876230955
10,7,90,0.6,93.7,14.2482942214566
10,7,90,0.6,93.8,14.0765244048822
10,7,90,0.6,93.9,13.8986252100039
10,7,90,0.6,94,13.7144331595447
10,7,90,0.6,94.1,13.523773378109
10,7,90,0.6,94.2,13.3264586075099
10,7,90,0.6,94.3,13.1222881077974
10,7,90,0.6,94.4,12.9110464278633
10,7,90,0.6,94.5,12.6925020267665
10,7,90,0.6,94.6,12.4664057236497
10,7,90,0.6,94.7,12.232488950183
10,7,90,0.6,94.8,11.9904617747102
10,7,90,0.6,94.9,11.7400106614997
10,7,90,0.6,95,11.4807959214554
10,7,90,0.6,95.1,11.2124488020052
10,7,90,0.6,95.2,10.9345681532389
10,7,90,0.6,95.3,10.6467165941671
10,7,90,0.6,95.4,10.3484160865197
10,7,90,0.6,95.5,10.0391428028523
10,7,90,0.6,95.6,9.71832114965218
10,7,90,0.6,95.7,9.38531677296274
10,7,90,0.6,95.8,9.03942833153792
10,7,90,0.6,95.9,8.67987776763445
10,7,90,0.6,96,8.30579873402968
10,7,90,0.6,96.1,7.9162227418483
10,7,90,0.6,96.2,7.51006246902259
10,7,90,0.6,96.3,7.0860915019123
10,7,90,0.6,96.4,6.64291955575933
10,7,90,0.6,96.5,6.17896190831751
10,7,90,0.6,96.6,5.69240134815273
10,7,90,0.6,96.7,5.18114032875297
10,7,90,0.6,96.8,4.64274014563102
10,7,90,0.6,96.9,4.07434268103343
10,7,90,0.6,97,3.47256837344456
10,7,90,0.6,97.1,2.83338121244868
10,7,90,0.6,97.2,2.15190713788162
10,7,90,0.6,97.3,1.42218520539992
10,7,90,0.6,97.4,0.636819430680281
10,7,90,0.6,97.5,-0.213520053756568
10,7,90,0.6,97.6,-1.14083152271216
10,7,90,0.6,97.7,-2.1608979178271
10,7,90,0.6,97.8,-3.29504695434269
10,7,90,0.6,97.9,-4.57304952428814
10,7,90,0.6,98,-6.03814372933354
10,7,90,0.6,98.1,-7.75628322372971
10,7,90,0.6,98.2,-9.83433882868871
10,7,90,0.6,98.3,-12.4579141288629
10,7,90,0.6,98.4,-15.9615664392983
10,7,90,0.6,98.5,-20.6638116999914
10,7,90,0.6,98.6,-22.5890329056726
10,7,90,0.6,98.7,-18.2030094522997
10,7,90,0.6,98.8,-14.3850338554607
10,7,90,0.6,98.9,-11.646895656836
10,7,90,0.6,99,-9.57977441097969
10,7,90,0.6,99.1,-7.94211434302361
10,7,90,0.6,99.2,-6.59860848497437
10,7,90,0.6,99.3,-5.46827591577863
10,7,90,0.6,99.4,-4.49938042582438
10,7,90,0.6,99.5,-3.65704408541401
10,7,90,0.6,99.6,-2.91671260004785
10,7,90,0.6,99.7,-2.26048075358412
10,7,90,0.6,99.8,-1.67490895141937
10,7,90,0.6,99.9,-1.14966374293491
10,7,90,0.6,100,-0.676637199133399
10,7,90,0.6,100.1,-0.24935688644677
10,7,90,0.6,100.2,0.13742110707442
10,7,90,0.6,100.3,0.48800004584947
10,7,90,0.6,100.4,0.805950709418704
10,7,90,0.6,100.5,1.09426486189974
10,7,90,0.6,100.6,1.35547035768729
10,7,90,0.6,100.7,1.59171880275077
10,7,90,0.6,100.8,1.80485323291235
10,7,90,0.6,100.9,1.99646100766303
10,7,90,0.6,101,2.16791560560373
10,7,90,0.6,101.1,2.32040997702767
10,7,90,0.6,101.2,2.45498339453744
10,7,90,0.6,101.3,2.57254323904525
10,7,90,0.6,101.4,2.67388279840969
10,7,90,0.6,101.5,2.75969589491401
10,7,90,0.6,101.6,2.83058896612175
10,7,90,0.6,101.7,2.88709108122197
10,7,90,0.6,101.8,2.92966226794607
10,7,90,0.6,101.9,2.95870044381588
10,7,90,0.6,102,2.97454718303386
10,7,90,0.6,102.1,2.97749250184876
10,7,90,0.6,102.2,2.967778807183
10,7,90,0.6,102.3,2.94560412307513
10,7,90,0.6,102.4,2.91112468516138
10,7,90,0.6,102.5,2.86445697351917
10,7,90,0.6,102.6,2.80567923763132
10,7,90,0.6,102.7,2.73483255312437
10,7,90,0.6,102.8,2.65192143760552
10,7,90,0.6,102.9,2.55691404180117
10,7,90,0.6,103,2.44974192179751
10,7,90,0.6,103.1,2.33029938807321
10,7,90,0.6,103.2,2.19844241676293
10,7,90,0.6,103.3,2.05398709780361
10,7,90,0.6,103.4,1.89670758281246
10,7,90,0.6,103.5,1.7263334822464
10,7,90,0.6,103.6,1.54254664597377
10,7,90,0.6,103.7,1.34497724312862
10,7,90,0.6,103.8,1.13319903509889
10,7,90,0.6,103.9,0.906723708545979
10,7,90,0.6,104,0.664994101966238
10,7,90,0.6,104.1,0.40737611750214
10,7,90,0.6,104.2,0.133149056885861
10,7,90,0.6,104.3,-0.158505946891462
10,7,90,0.6,104.4,-0.468519817008199
10,7,90,0.6,104.5,-0.797952265887496
10,7,90,0.6,104.6,-1.14801204594375
10,7,90,0.6,104.7,-1.52008158055681
10,7,90,0.6,104.8,-1.91574708876413
10,7,90,0.6,104.9,-2.33683564897781
10,7,90,0.6,105,-2.78546108682762
10,7,90,0.6,105.1,-3.26408115451827
10,7,90,0.6,105.2,-3.77556923508613
10,7,90,0.6,105.3,-4.32330479595635
10,7,90,0.6,105.4,-4.91128805231854
10,7,90,0.6,105.5,-5.54428571998983
10,7,90,0.6,105.6,-6.22801603427546
10,7,90,0.6,105.7,-6.96938141622833
10,7,90,0.6,105.8,-7.77675354481491
10,7,90,0.6,105.9,-8.66030070800747
10,7,90,0.6,106,-9.63230103475429
10,7,90,0.6,106.1,-10.7072524205723
10,7,90,0.6,106.2,-11.9012170514356
10,7,90,0.6,106.3,-13.2287953132872
10,7,90,0.6,106.4,-14.6932607565016
10,7,90,0.6,106.5,-16.2583100879679
10,7,90,0.6,106.6,-17.7794557750544
10,7,90,0.6,106.7,-18.9029782831857
10,7,90,0.6,106.8,-19.1474182468781
10,7,90,0.6,106.9,-18.4012258537061
10,7,90,0.6,107,-17.0788061976347
10,7,90,0.6,107.1,-15.6123452216115
10,7,90,0.6,107.2,-14.2119341631286
10,7,90,0.6,107.3,-12.9423169316677
10,7,90,0.6,107.4,-11.8097350328296
10,7,90,0.6,107.5,-10.801945579685
10,7,90,0.6,107.6,-9.90285342744467
10,7,90,0.6,107.7,-9.09724879043241
10,7,90,0.6,107.8,-8.3720432344258
10,7,90,0.6,107.9,-7.71633882637339
10,7,90,0.6,108,-7.12115480134978
10,7,90,0.6,108.1,-6.57909457870239
10,7,90,0.6,108.2,-6.08404274685878
10,7,90,0.6,108.3,-5.63091350927635
10,7,90,0.6,108.4,-5.21544927192658
10,7,90,0.6,108.5,-4.83406161917793
10,7,90,0.6,108.6,-4.48370621280302
10,7,90,0.6,108.7,-4.16178422000548
10,7,90,0.6,108.8,-3.86606430807063
10,7,90,0.6,108.9,-3.59462056041528
10,7,90,0.6,109,-3.34578274857907
10,7,90,0.6,109.1,-3.11809623771411
10,7,90,0.6,109.2,-2.91028944680966
10,7,90,0.6,109.3,-2.72124727172912
10,7,90,0.6,109.4,-2.54998924634737
10,7,90,0.6,109.5,-2.3956514943511
10,7,90,0.6,109.6,-2.25747173437617
10,7,90,0.6,109.7,-2.13477676107552
10,7,90,0.6,109.8,-2.02697194713638
10,7,90,0.6,109.9,-1.93353240550632
10,7,90,0.6,110,-1.85399552408449
10,7,90,0.6,110.1,-1.78795464200243
10,7,90,0.6,110.2,-1.73505368118899
10,7,90,0.6,110.3,-1.69498258201906
10,7,90,0.6,110.4,-1.66747341963932
10,7,90,0.6,110.5,-1.65229709965851
10,7,90,0.6,110.6,-1.64926054947971
10,7,90,0.6,110.7,-1.65820433558452
10,7,90,0.6,110.8,-1.67900064822399
10,7,90,0.6,110.9,-1.71155160374697
10,7,90,0.6,111,-1.75578782158342
10,7,90,0.6,111.1,-1.81166723794749
10,7,90,0.6,111.2,-1.87917412179471
10,7,90,0.6,111.3,-1.95831826051672
10,7,90,0.6,111.4,-2.04913428327652
10,7,90,0.6,111.5,-2.15168108862523
10,7,90,0.6,111.6,-2.26604133989414
10,7,90,0.6,111.7,-2.39232098643215
10,7,90,0.6,111.8,-2.53064876053212
10,7,90,0.6,111.9,-2.68117558811873
10,7,90,0.6,112,-2.84407383492039
10,7,90,0.6,112.1,-3.01953628753524
10,7,90,0.6,112.2,-3.20777473865861
10,7,90,0.6,112.3,-3.40901800526439
10,7,90,0.6,112.4,-3.62350915440493
10,7,90,0.6,112.5,-3.85150163912366
10,7,90,0.6,112.6,-4.09325395100665
10,7,90,0.6,112.7,-4.34902226872197
10,7,90,0.6,112.8,-4.61905041409707
10,7,90,0.6,112.9,-4.90355620734213
10,7,90,0.6,113,-5.20271302749865
10,7,90,0.6,113.1,-5.51662501886381
10,7,90,0.6,113.2,-5.84529392690684
10,7,90,0.6,113.3,-6.18857499444247
10,7,90,0.6,113.4,-6.54611871808135
10,7,90,0.6,113.5,-6.91729461836798
10,7,90,0.6,113.6,-7.30109266249787
10,7,90,0.6,113.7,-7.69599789701361
10,7,90,0.6,113.8,-8.09983475335132
10,7,90,0.6,113.9,-8.50958031461381
10,7,90,0.6,114,-8.92115199466655
10,7,90,0.6,114.1,-9.32918642532406
10,7,90,0.6,114.2,-9.72684461932916
10,7,90,0.6,114.3,-10.105703820264
10,7,90,0.6,114.4,-10.455824464702
10,7,90,0.6,114.5,-10.7660985015472
10,7,90,0.6,114.6,-11.0249698350138
10,7,90,0.6,114.7,-11.2215427396715
10,7,90,0.6,114.8,-11.3469529667656
10,7,90,0.6,114.9,-11.3957112777694
10,7,90,0.6,115,-11.3666359622185
10,7,90,0.6,115.1,-11.2630627147597
10,7,90,0.6,115.2,-11.0922571906157
10,7,90,0.6,115.3,-10.864235134218
10,7,90,0.6,115.4,-10.5903602564877
10,7,90,0.6,115.5,-10.2820740860904
10,7,90,0.6,115.6,-9.94997014717956
10,7,90,0.6,115.7,-9.6032622387488
10,7,90,0.6,115.8,-9.24958594629758
10,7,90,0.6,115.9,-8.89502918877106
10,7,90,0.6,116,-8.54429169014384
10,7,90,0.6,116.1,-8.20089830600162
10,7,90,0.6,116.2,-7.86741884620482
10,7,90,0.6,116.3,-7.54566912878898
10,7,90,0.6,116.4,-7.23688274350406
10,7,90,0.6,116.5,-6.94185158878003
10,7,90,0.6,116.6,-6.66103758058209
10,7,90,0.6,116.7,-6.39465967996381
10,7,90,0.6,116.8,-6.14276072261059
10,7,90,0.6,116.9,-5.90525819109006
10,7,90,0.6,117,-5.68198246554089
10,7,90,0.6,117.1,-5.47270543743639
10,7,90,0.6,117.2,-5.27716177360276
10,7,90,0.6,117.3,-5.09506461045629
10,7,90,0.6,117.4,-4.92611704660893
10,7,90,0.6,117.5,-4.77002047668971
10,7,90,0.6,117.6,-4.62648055681607
10,7,90,0.6,117.7,-4.4952113985103
10,7,90,0.6,117.8,-4.37593844042114
10,7,90,0.6,117.9,-4.26840033546794
10,7,90,0.6,118,-4.17235010652787
10,7,90,0.6,118.1,-4.08755575997624
10,7,90,0.6,118.2,-4.01380049814989
10,7,90,0.6,118.3,-3.95088263529855
10,7,90,0.6,118.4,-3.89861529385826
10,7,90,0.6,118.5,-3.85682593672622
10,7,90,0.6,118.6,-3.82535577494627
10,7,90,0.6,118.7,-3.80405907758316
10,7,90,0.6,118.8,-3.79280240059301
10,7,90,0.6,118.9,-3.79146374346462
10,7,90,0.6,119,-3.79993163574695
10,7,90,0.6,119.1,-3.81810414984408
10,7,90,0.6,119.2,-3.84588783131054
10,7,90,0.6,119.3,-3.88319653303219
10,7,90,0.6,119.4,-3.92995013488534
10,7,90,0.6,119.5,-3.98607312555767
10,7,90,0.6,119.6,-4.05149301798176
10,7,90,0.6,119.7,-4.12613856416445
10,7,90,0.6,119.8,-4.20993772893141
10,7,90,0.6,119.9,-4.30281537517698
10,7,90,0.6,120,-4.4046906055235
10,7,90,0.6,120.1,-4.51547369686556
10,7,90,0.6,120.2,-4.63506255515899
10,7,90,0.6,120.3,-4.7633386082097
10,7,90,0.6,120.4,-4.90016204450174
10,7,90,0.6,120.5,-5.04536629690337
10,7,90,0.6,120.6,-5.1987516624215
10,7,90,0.6,120.7,-5.36007794454143
10,7,90,0.6,120.8,-5.52905600532688
10,7,90,0.6,120.9,-5.70533812348838
10,7,90,0.6,121,-5.88850707637111
10,7,90,0.6,121.1,-6.0780639039886
10,7,90,0.6,121.2,-6.27341437918135
10,7,90,0.6,121.3,-6.47385430867805
10,7,90,0.6,121.4,-6.67855393554975
10,7,90,0.6,121.5,-6.88654191492742
10,7,90,0.6,121.6,-7.09668960092151
10,7,90,0.6,121.7,-7.30769671753238
10,7,90,0.6,121.8,-7.51807988386639
10,7,90,0.6,121.9,-7.72616590066324
10,7,90,0.6,122,-7.93009213159042
10,7,90,0.6,122.1,-8.12781664548868
10,7,90,0.6,122.2,-8.31714090357305
10,7,90,0.6,122.3,-8.49574752612076
10,7,90,0.6,122.4,-8.66125489685483
10,7,90,0.6,122.5,-8.81128894003552
10,7,90,0.6,122.6,-8.94357032184956
10,7,90,0.6,122.7,-9.05601274940129
10,7,90,0.6,122.8,-9.14682535590599
10,7,90,0.6,122.9,-9.21460995686421
10,7,90,0.6,123,-9.25844290278142
10,7,90,0.6,123.1,-9.27793186974877
10,7,90,0.6,123.2,-9.27324038790186
10,7,90,0.6,123.3,-9.24507687438688
10,7,90,0.6,123.4,-9.19464961369304
10,7,90,0.6,123.5,-9.12359348526067
10,7,90,0.6,123.6,-9.03387735193222
10,7,90,0.6,123.7,-8.9277023616288
10,7,90,0.6,123.8,-8.80740095915826
10,7,90,0.6,123.9,-8.67534456960268
10,7,90,0.6,124,-8.53386533921421
10,7,90,0.6,124.1,-8.38519464138153
10,7,90,0.6,124.2,-8.23141874774567
10,7,90,0.6,124.3,-8.07445037766549
10,7,90,0.6,124.4,-7.91601382120543
10,7,90,0.6,124.5,-7.75764089434384
10,7,90,0.6,124.6,-7.6006749791582
10,7,90,0.6,124.7,-7.44628066711325
10,7,90,0.6,124.8,-7.29545692536961
10,7,90,0.6,124.9,-7.14905214611313
10,7,90,0.6,125,-7.00777985544267
10,7,90,0.6,125.1,-6.87223421882327
10,7,90,0.6,125.2,-6.74290477258094
10,7,90,0.6,125.3,-6.62019003623514
10,7,90,0.6,125.4,-6.50440982624974
10,7,90,0.6,125.5,-6.39581620833368
10,7,90,0.6,125.6,-6.2946031033258
10,7,90,0.6,125.7,-6.20091461049278
10,7,90,0.6,125.8,-6.11485213973653
10,7,90,0.6,125.9,-6.0364804571154
10,7,90,0.6,126,-5.96583275103121
10,7,90,0.6,126.1,-5.90291482303436
10,7,90,0.6,126.2,-5.84770849998285
10,7,90,0.6,126.3,-5.8001743550658
10,7,90,0.6,126.4,-5.76025381516669
10,7,90,0.6,126.5,-5.72787072201101
10,7,90,0.6,126.6,-5.70293240501567
10,7,90,0.6,126.7,-5.68533031506371
10,7,90,0.6,126.8,-5.67494026075045
10,7,90,0.6,126.9,-5.67162228211797
10,7,90,0.6,127,-5.67522019158691
10,7,90,0.6,127.1,-5.68556080778643
10,7,90,0.6,127.2,-5.70245290535375
10,7,90,0.6,127.3,-5.72568590262224
10,7,90,0.6,127.4,-5.7550283095708
10,7,90,0.6,127.5,-5.79022596061518
10,7,90,0.6,127.6,-5.83100006097484
10,7,90,0.6,127.7,-5.87704508163243
10,7,90,0.6,127.8,-5.92802654652084
10,7,90,0.6,127.9,-5.98357876668367
10,7,90,0.6,128,-6.04330258987139
10,7,90,0.6,128.1,-6.10676325031254
10,7,90,0.6,128.2,-6.1734884220459
10,7,90,0.6,128.3,-6.24296659970151
10,7,90,0.6,128.4,-6.31464595211683
10,7,90,0.6,128.5,-6.38793381531447
10,7,90,0.6,128.6,-6.46219701023255
10,7,90,0.6,128.7,-6.53676318463023
10,7,90,0.6,128.8,-6.61092338461882
10,7,90,0.6,128.9,-6.68393605559986
10,7,90,0.6,129,-6.7550326510766
10,7,90,0.6,129.1,-6.82342498707304
10,7,90,0.6,129.2,-6.88831441678619
10,7,90,0.6,129.3,-6.94890281327098
10,7,90,0.6,129.4,-7.00440523854158
10,7,90,0.6,129.5,-7.05406404993909
10,7,90,0.6,129.6,-7.09716405723358
10,7,90,0.6,129.7,-7.13304820879017
10,7,90,0.6,129.8,-7.16113316736342
10,7,90,0.6,129.9,-7.18092405219002
10,7,90,0.6,130,-7.19202758950666
10,7,90,0.6,130.1,-7.19416294000339
10,7,90,0.6,130.2,-7.18716956401265
10,7,90,0.6,130.3,-7.17101163993029
10,7,90,0.6,130.4,-7.14577875599151
10,7,90,0.6,130.5,-7.11168282995614
10,7,90,0.6,130.6,-7.06905145058819
10,7,90,0.6,130.7,-7.01831805335559
10,7,90,0.6,130.8,-6.96000951818309
10,7,90,0.6,130.9,-6.89473189376827
10,7,90,0.6,131,-6.82315500400419
10,7,90,0.6,131.1,-6.74599667939166
10,7,90,0.6,131.2,-6.66400728934439
10,7,90,0.6,131.3,-6.57795514435827
10,7,90,0.6,131.4,-6.48861320655484
10,7,90,0.6,131.5,-6.39674740900606
10,7,90,0.6,131.6,-6.30310675188014
10,7,90,0.6,131.7,-6.20841522655956
10,7,90,0.6,131.8,-6.11336552334171
10,7,90,0.6,131.9,-6.01861440643878
10,7,90,0.6,132,-5.92477959123927
10,7,90,0.6,132.1,-5.83243793072503
10,7,90,0.6,132.2,-5.74212470701449
10,7,90,0.6,132.3,-5.65433382628185
10,7,90,0.6,132.4,-5.56951872696687
10,7,90,0.6,132.5,-5.48809382885669
10,7,90,0.6,132.6,-5.41043637150582
10,7,90,0.6,132.7,-5.33688851242445
10,7,90,0.6,132.8,-5.2677595769629
10,7,90,0.6,132.9,-5.20332837182895
10,7,90,0.6,133,-5.14384549209533
10,7,90,0.6,133.1,-5.08953556709086
10,7,90,0.6,133.2,-5.04059940366711
10,7,90,0.6,133.3,-4.99721599608539
10,7,90,0.6,133.4,-4.95954438035023
10,7,90,0.6,133.5,-4.9277253174634
10,7,90,0.6,133.6,-4.90188279503393
10,7,90,0.6,133.7,-4.88212534018389
10,7,90,0.6,133.8,-4.86854713897599
10,7,90,0.6,133.9,-4.86122895884514
10,7,90,0.6,134,-4.86023887092091
10,7,90,0.6,134.1,-4.86563276882008
10,7,90,0.6,134.2,-4.8774546796065
10,7,90,0.6,134.3,-4.89573686124097
10,7,90,0.6,134.4,-4.92049967908605
10,7,90,0.6,134.5,-4.95175125195605
10,7,90,0.6,134.6,-4.98948685589111
10,7,90,0.6,134.7,-5.03368807137164
10,7,90,0.6,134.8,-5.08432165716917
10,7,90,0.6,134.9,-5.14133813157084
10,7,90,0.6,135,-5.20467003948254
10,7,90,0.6,135.1,-5.27422988211339
10,7,90,0.6,135.2,-5.34990768486329
10,7,90,0.6,135.3,-5.43156817904085
10,7,90,0.6,135.4,-5.5190475746313
10,7,90,0.6,135.5,-5.61214990513937
10,7,90,0.6,135.6,-5.7106429323553
10,7,90,0.6,135.7,-5.81425360972346
10,7,90,0.6,135.8,-5.9226631190196
10,7,90,0.6,135.9,-6.0355015176495
10,7,90,0.6,136,-6.15234206458312
10,7,90,0.6,136.1,-6.27269533330879
10,7,90,0.6,136.2,-6.39600327163221
10,7,90,0.6,136.3,-6.52163343164402
10,7,90,0.6,136.4,-6.64887366880661
10,7,90,0.6,136.5,-6.77692769545658
10,7,90,0.6,136.6,-6.90491196741318
10,7,90,0.6,136.7,-7.03185447598207
10,7,90,0.6,136.8,-7.15669610065564
10,7,90,0.6,136.9,-7.27829523483025
10,7,90,0.6,137,-7.39543640799572
10,7,90,0.6,137.1,-7.50684356988578
10,7,90,0.6,137.2,-7.61119855130508
10,7,90,0.6,137.3,-7.70716495335309
10,7,90,0.6,137.4,-7.79341733307758
10,7,90,0.6,137.5,-7.86867505926436
10,7,90,0.6,137.6,-7.93173964232582
10,7,90,0.6,137.7,-7.98153376041937
10,7,90,0.6,137.8,-8.01713969765236
10,7,90,0.6,137.9,-8.0378345790829
10,7,90,0.6,138,-8.04311972218409
10,7,90,0.6,138.1,-8.03274168343366
10,7,90,0.6,138.2,-8.00670316527965
10,7,90,0.6,138.3,-7.96526280215349
10,7,90,0.6,138.4,-7.90892384625323
10,7,90,0.6,138.5,-7.83841277270816
10,7,90,0.6,138.6,-7.7546496684051
10,7,90,0.6,138.7,-7.65871284294375
10,7,90,0.6,138.8,-7.55180034570511
10,7,90,0.6,138.9,-7.43519099588978
10,7,90,0.6,139,-7.31020719233484
10,7,90,0.6,139.1,-7.17818125873418
10,7,90,0.6,139.2,-7.0404264970038
10,7,90,0.6,139.3,-6.89821355380915
10,7,90,0.6,139.4,-6.75275221491551
10,7,90,0.6,139.5,-6.60517836316794
10,7,90,0.6,139.6,-6.45654557770784
10,7,90,0.6,139.7,-6.3078207054487
10,7,90,0.6,139.8,-6.1598826811493
10,7,90,0.6,139.9,-6.01352388588112
10,7,90,0.6,140,-5.86945339216075
10,7,90,0.6,140.1,-5.72830152777801
10,7,90,0.6,140.2,-5.59062528419421
10,7,90,0.6,140.3,-5.45691418867295
10,7,90,0.6,140.4,-5.32759634535943
10,7,90,0.6,140.5,-5.20304442577314
10,7,90,0.6,140.6,-5.08358145227509
10,7,90,0.6,140.7,-4.9694862691591
10,7,90,0.6,140.8,-4.8609986360782
10,7,90,0.6,140.9,-4.75832390898963
10,7,90,0.6,141,-4.66163729624339
10,7,90,0.6,141.1,-4.57108769337102
10,7,90,0.6,141.2,-4.48680111091449
10,7,90,0.6,141.3,-4.40888371646721
10,7,90,0.6,141.4,-4.33742451593525
10,7,90,0.6,141.5,-4.2724977006782
10,7,90,0.6,141.6,-4.21416468725899
10,7,90,0.6,141.7,-4.16247587550626
10,7,90,0.6,141.8,-4.11747214882514
10,7,90,0.6,141.9,-4.07918613844708
10,7,90,0.6,142,-4.04764327077414
10,7,90,0.6,142.1,-4.02286261427818
10,7,90,0.6,142.2,-4.00485753964513
10,7,90,0.6,142.3,-3.9936362040628
10,7,90,0.6,142.4,-3.98920186776714
10,7,90,0.6,142.5,-3.99155304819202
10,7,90,0.6,142.6,-4.00068351431851
10,7,90,0.6,142.7,-4.01658212107689
10,7,90,0.6,142.8,-4.03923248090781
10,7,90,0.6,142.9,-4.06861246683033
10,7,90,0.6,143,-4.10469353857926
10,7,90,0.6,143.1,-4.14743988056909
10,7,90,0.6,143.2,-4.19680733762071
10,7,90,0.6,143.3,-4.25274213158697
10,7,90,0.6,143.4,-4.31517933927947
10,7,90,0.6,143.5,-4.38404110952711
10,7,90,0.6,143.6,-4.45923459491358
10,7,90,0.6,143.7,-4.54064957194205
10,7,90,0.6,143.8,-4.62815572232623
10,7,90,0.6,143.9,-4.72159954817962
10,7,90,0.6,144,-4.82080089554913
10,7,90,0.6,144.1,-4.92554906465872
10,7,90,0.6,144.2,-5.03559849219695
10,7,90,0.6,144.3,-5.15066400200505
10,7,90,0.6,144.4,-5.27041563681153
10,7,90,0.6,144.5,-5.39447310662118
10,7,90,0.6,144.6,-5.52239992055935
10,7,90,0.6,144.7,-5.65369731000275
10,7,90,0.6,144.8,-5.78779810315435
10,7,90,0.6,144.9,-5.92406077585824
10,7,90,0.6,145,-6.06176398051578
10,7,90,0.6,145.1,-6.20010194304299
10,7,90,0.6,145.2,-6.3381812131784
10,7,90,0.6,145.3,-6.47501934916278
10,7,90,0.6,145.4,-6.60954620283255
10,7,90,0.6,145.5,-6.74060852974208
10,7,90,0.6,145.6,-6.86697866068393
10,7,90,0.6,145.7,-6.98736791208016
10,7,90,0.6,145.8,-7.10044525885156
10,7,90,0.6,145.9,-7.20486152460392
10,7,90,0.6,146,-7.29927895164635
10,7,90,0.6,146.1,-7.38240550791507
10,7,90,0.6,146.2,-7.45303270567443
10,7,90,0.6,146.3,-7.5100751131862
10,7,90,0.6,146.4,-7.55260922558598
10,7,90,0.6,146.5,-7.57990902718452
10,7,90,0.6,146.6,-7.59147551732096
10,7,90,0.6,146.7,-7.58705774420473
10,7,90,0.6,146.8,-7.56666349810951
10,7,90,0.6,146.9,-7.53055869277103
10,7,90,0.6,147,-7.47925548924756
10,7,90,0.6,147.1,-7.41349023351791
10,7,90,0.6,147.2,-7.33419313338105
10,7,90,0.6,147.3,-7.24245217428338
10,7,90,0.6,147.4,-7.13947401034711
10,7,90,0.6,147.5,-7.02654447486105
10,7,90,0.6,147.6,-6.90499099703319
10,7,90,0.6,147.7,-6.7761486839871
10,7,90,0.6,147.8,-6.64133123065452
10,7,90,0.6,147.9,-6.50180724342151
10,7,90,0.6,148,-6.3587820684659
10,7,90,0.6,148.1,-6.21338483610697
10,7,90,0.6,148.2,-6.06666017628775
10,7,90,0.6,148.3,-5.91956391733496
10,7,90,0.6,148.4,-5.77296202972091
10,7,90,0.6,148.5,-5.62763209422094
10,7,90,0.6,148.6,-5.48426663604511
10,7,90,0.6,148.7,-5.34347775329871
10,7,90,0.6,148.8,-5.20580256424098
10,7,90,0.6,148.9,-5.07170909268908
10,7,90,0.6,149,-4.94160229798691
10,7,90,0.6,149.1,-4.81583003178079
10,7,90,0.6,149.2,-4.69468876720498
10,7,90,0.6,149.3,-4.57842899720373
10,7,90,0.6,149.4,-4.46726023869665
10,7,90,0.6,149.5,-4.36135560961214
